?_MCP (°),?_PIP (°),?_DIP (°)
-0.732,-0.778091745,-0.815375217
-0.733,-0.779153257,-0.816488305
-0.734,-0.780214766,-0.81760139
-0.735,-0.781276272,-0.818714472
-0.736,-0.782337775,-0.81982755
-0.737,-0.783399275,-0.820940625
-0.738,-0.784460772,-0.822053697
-0.739,-0.785522265,-0.823166766
-0.74,-0.786583756,-0.824279831
-0.741,-0.787645243,-0.825392893
-0.742,-0.788706727,-0.826505952
-0.743,-0.789768208,-0.827619008
-0.744,-0.790829687,-0.828732061
-0.745,-0.791891162,-0.82984511
-0.746,-0.792952634,-0.830958156
-0.747,-0.794014102,-0.832071199
-0.748,-0.795075568,-0.833184238
-0.749,-0.796137031,-0.834297275
-0.75,-0.79719849,-0.835410308
-0.751,-0.798259947,-0.836523337
-0.752,-0.7993214,-0.837636364
-0.753,-0.800382851,-0.838749387
-0.754,-0.801444298,-0.839862407
-0.755,-0.802505742,-0.840975424
-0.756,-0.803567183,-0.842088438
-0.757,-0.804628621,-0.843201448
-0.758,-0.805690056,-0.844314455
-0.759,-0.806751488,-0.845427459
-0.76,-0.807812916,-0.84654046
-0.761,-0.808874342,-0.847653457
-0.762,-0.809935764,-0.848766451
-0.763,-0.810997184,-0.849879442
-0.764,-0.8120586,-0.85099243
-0.765,-0.813120013,-0.852105414
-0.766,-0.814181423,-0.853218395
-0.767,-0.81524283,-0.854331373
-0.768,-0.816304234,-0.855444348
-0.769,-0.817365635,-0.856557319
-0.77,-0.818427033,-0.857670288
-0.771,-0.819488427,-0.858783253
-0.772,-0.820549819,-0.859896214
-0.773,-0.821611207,-0.861009173
-0.774,-0.822672593,-0.862122128
-0.775,-0.823733975,-0.86323508
-0.776,-0.824795354,-0.864348028
-0.777,-0.82585673,-0.865460974
-0.778,-0.826918103,-0.866573916
-0.779,-0.827979473,-0.867686855
-0.78,-0.82904084,-0.868799791
-0.781,-0.830102203,-0.869912723
-0.782,-0.831163564,-0.871025652
-0.783,-0.832224921,-0.872138578
-0.784,-0.833286276,-0.873251501
-0.785,-0.834347627,-0.874364421
-0.786,-0.835408975,-0.875477337
-0.787,-0.83647032,-0.87659025
-0.788,-0.837531662,-0.877703159
-0.789,-0.838593001,-0.878816066
-0.79,-0.839654337,-0.879928969
-0.791,-0.840715669,-0.881041869
-0.792,-0.841776999,-0.882154766
-0.793,-0.842838325,-0.883267659
-0.794,-0.843899649,-0.884380549
-0.795,-0.844960969,-0.885493436
-0.796,-0.846022286,-0.88660632
-0.797,-0.8470836,-0.8877192
-0.798,-0.848144911,-0.888832078
-0.799,-0.849206219,-0.889944951
-0.8,-0.850267524,-0.891057822
-0.801,-0.851328825,-0.892170689
-0.802,-0.852390124,-0.893283554
-0.803,-0.853451419,-0.894396415
-0.804,-0.854512711,-0.895509272
-0.805,-0.855574001,-0.896622127
-0.806,-0.856635287,-0.897734978
-0.807,-0.85769657,-0.898847826
-0.808,-0.85875785,-0.89996067
-0.809,-0.859819126,-0.901073512
-0.81,-0.8608804,-0.90218635
-0.811,-0.861941671,-0.903299184
-0.812,-0.863002938,-0.904412016
-0.813,-0.864064202,-0.905524844
-0.814,-0.865125464,-0.906637669
-0.815,-0.866186722,-0.907750491
-0.816,-0.867247977,-0.90886331
-0.817,-0.868309229,-0.909976125
-0.818,-0.869370477,-0.911088937
-0.819,-0.870431723,-0.912201746
-0.82,-0.871492966,-0.913314551
-0.821,-0.872554205,-0.914427354
-0.822,-0.873615442,-0.915540153
-0.823,-0.874676675,-0.916652948
-0.824,-0.875737905,-0.917765741
-0.825,-0.876799132,-0.91887853
-0.826,-0.877860356,-0.919991316
-0.827,-0.878921577,-0.921104099
-0.828,-0.879982794,-0.922216878
-0.829,-0.881044009,-0.923329654
-0.83,-0.88210522,-0.924442427
-0.831,-0.883166429,-0.925555197
-0.832,-0.884227634,-0.926667963
-0.833,-0.885288836,-0.927780726
-0.834,-0.886350035,-0.928893486
-0.835,-0.887411231,-0.930006243
-0.836,-0.888472424,-0.931118996
-0.837,-0.889533614,-0.932231746
-0.838,-0.8905948,-0.933344493
-0.839,-0.891655984,-0.934457236
-0.84,-0.892717164,-0.935569977
-0.841,-0.893778341,-0.936682714
-0.842,-0.894839515,-0.937795447
-0.843,-0.895900686,-0.938908178
-0.844,-0.896961854,-0.940020905
-0.845,-0.898023019,-0.941133629
-0.846,-0.899084181,-0.942246349
-0.847,-0.900145339,-0.943359067
-0.848,-0.901206495,-0.944471781
-0.849,-0.902267647,-0.945584492
-0.85,-0.903328796,-0.946697199
-0.851,-0.904389942,-0.947809904
-0.852,-0.905451085,-0.948922605
-0.853,-0.906512225,-0.950035302
-0.854,-0.907573362,-0.951147997
-0.855,-0.908634495,-0.952260688
-0.856,-0.909695626,-0.953373376
-0.857,-0.910756753,-0.954486061
-0.858,-0.911817877,-0.955598742
-0.859,-0.912878998,-0.95671142
-0.86,-0.913940116,-0.957824095
-0.861,-0.915001231,-0.958936767
-0.862,-0.916062343,-0.960049435
-0.863,-0.917123451,-0.9611621
-0.864,-0.918184557,-0.962274762
-0.865,-0.919245659,-0.96338742
-0.866,-0.920306759,-0.964500076
-0.867,-0.921367855,-0.965612728
-0.868,-0.922428948,-0.966725376
-0.869,-0.923490038,-0.967838022
-0.87,-0.924551124,-0.968950664
-0.871,-0.925612208,-0.970063303
-0.872,-0.926673289,-0.971175938
-0.873,-0.927734366,-0.972288571
-0.874,-0.92879544,-0.9734012
-0.875,-0.929856511,-0.974513825
-0.876,-0.93091758,-0.975626448
-0.877,-0.931978644,-0.976739067
-0.878,-0.933039706,-0.977851683
-0.879,-0.934100765,-0.978964296
-0.88,-0.93516182,-0.980076905
-0.881,-0.936222873,-0.981189511
-0.882,-0.937283922,-0.982302114
-0.883,-0.938344968,-0.983414713
-0.884,-0.939406011,-0.98452731
-0.885,-0.940467051,-0.985639903
-0.886,-0.941528088,-0.986752492
-0.887,-0.942589122,-0.987865079
-0.888,-0.943650152,-0.988977662
-0.889,-0.944711179,-0.990090242
-0.89,-0.945772204,-0.991202818
-0.891,-0.946833225,-0.992315392
-0.892,-0.947894243,-0.993427962
-0.893,-0.948955258,-0.994540529
-0.894,-0.95001627,-0.995653092
-0.895,-0.951077278,-0.996765652
-0.896,-0.952138284,-0.997878209
-0.897,-0.953199286,-0.998990763
-0.898,-0.954260285,-1.000103313
-0.899,-0.955321281,-1.00121586
-0.9,-0.956382274,-1.002328404
-0.901,-0.957443264,-1.003440944
-0.902,-0.958504251,-1.004553482
-0.903,-0.959565234,-1.005666016
-0.904,-0.960626215,-1.006778546
-0.905,-0.961687192,-1.007891074
-0.906,-0.962748166,-1.009003598
-0.907,-0.963809137,-1.010116118
-0.908,-0.964870105,-1.011228636
-0.909,-0.96593107,-1.01234115
-0.91,-0.966992032,-1.013453661
-0.911,-0.96805299,-1.014566169
-0.912,-0.969113946,-1.015678673
-0.913,-0.970174898,-1.016791174
-0.914,-0.971235847,-1.017903672
-0.915,-0.972296793,-1.019016166
-0.916,-0.973357736,-1.020128658
-0.917,-0.974418675,-1.021241146
-0.918,-0.975479612,-1.02235363
-0.919,-0.976540545,-1.023466112
-0.92,-0.977601476,-1.02457859
-0.921,-0.978662403,-1.025691064
-0.922,-0.979723327,-1.026803536
-0.923,-0.980784248,-1.027916004
-0.924,-0.981845165,-1.029028469
-0.925,-0.98290608,-1.030140931
-0.926,-0.983966992,-1.031253389
-0.927,-0.9850279,-1.032365844
-0.928,-0.986088805,-1.033478296
-0.929,-0.987149707,-1.034590744
-0.93,-0.988210606,-1.035703189
-0.931,-0.989271502,-1.036815631
-0.932,-0.990332394,-1.03792807
-0.933,-0.991393284,-1.039040505
-0.934,-0.99245417,-1.040152937
-0.935,-0.993515054,-1.041265366
-0.936,-0.994575934,-1.042377791
-0.937,-0.995636811,-1.043490213
-0.938,-0.996697684,-1.044602632
-0.939,-0.997758555,-1.045715048
-0.94,-0.998819423,-1.04682746
-0.941,-0.999880287,-1.047939869
-0.942,-1.000941148,-1.049052274
-0.943,-1.002002006,-1.050164677
-0.944,-1.003062861,-1.051277076
-0.945,-1.004123713,-1.052389472
-0.946,-1.005184562,-1.053501864
-0.947,-1.006245407,-1.054614253
-0.948,-1.00730625,-1.055726639
-0.949,-1.008367089,-1.056839022
-0.95,-1.009427925,-1.057951401
-0.951,-1.010488758,-1.059063777
-0.952,-1.011549588,-1.06017615
-0.953,-1.012610414,-1.061288519
-0.954,-1.013671238,-1.062400885
-0.955,-1.014732058,-1.063513248
-0.956,-1.015792875,-1.064625607
-0.957,-1.016853689,-1.065737964
-0.958,-1.0179145,-1.066850316
-0.959,-1.018975308,-1.067962666
-0.96,-1.020036113,-1.069075012
-0.961,-1.021096914,-1.070187355
-0.962,-1.022157713,-1.071299695
-0.963,-1.023218508,-1.072412031
-0.964,-1.0242793,-1.073524364
-0.965,-1.025340089,-1.074636694
-0.966,-1.026400874,-1.075749021
-0.967,-1.027461657,-1.076861344
-0.968,-1.028522437,-1.077973664
-0.969,-1.029583213,-1.07908598
-0.97,-1.030643986,-1.080198294
-0.971,-1.031704756,-1.081310604
-0.972,-1.032765523,-1.08242291
-0.973,-1.033826287,-1.083535214
-0.974,-1.034887047,-1.084647514
-0.975,-1.035947804,-1.085759811
-0.976,-1.037008559,-1.086872104
-0.977,-1.03806931,-1.087984394
-0.978,-1.039130058,-1.089096681
-0.979,-1.040190803,-1.090208965
-0.98,-1.041251544,-1.091321245
-0.981,-1.042312283,-1.092433522
-0.982,-1.043373018,-1.093545795
-0.983,-1.04443375,-1.094658066
-0.984,-1.045494479,-1.095770333
-0.985,-1.046555205,-1.096882597
-0.986,-1.047615928,-1.097994857
-0.987,-1.048676647,-1.099107114
-0.988,-1.049737364,-1.100219368
-0.989,-1.050798077,-1.101331618
-0.99,-1.051858787,-1.102443866
-0.991,-1.052919494,-1.103556109
-0.992,-1.053980198,-1.10466835
-0.993,-1.055040899,-1.105780587
-0.994,-1.056101596,-1.106892821
-0.995,-1.05716229,-1.108005052
-0.996,-1.058222982,-1.109117279
-0.997,-1.05928367,-1.110229503
-0.998,-1.060344354,-1.111341724
-0.999,-1.061405036,-1.112453941
-1,-1.062465715,-1.113566155
-1.001,-1.06352639,-1.114678366
-1.002,-1.064587062,-1.115790574
-1.003,-1.065647731,-1.116902778
-1.004,-1.066708397,-1.118014979
-1.005,-1.06776906,-1.119127176
-1.006,-1.06882972,-1.12023937
-1.007,-1.069890376,-1.121351561
-1.008,-1.070951029,-1.122463749
-1.009,-1.07201168,-1.123575933
-1.01,-1.073072327,-1.124688114
-1.011,-1.07413297,-1.125800292
-1.012,-1.075193611,-1.126912466
-1.013,-1.076254248,-1.128024637
-1.014,-1.077314883,-1.129136805
-1.015,-1.078375514,-1.130248969
-1.016,-1.079436142,-1.13136113
-1.017,-1.080496767,-1.132473288
-1.018,-1.081557388,-1.133585443
-1.019,-1.082618007,-1.134697594
-1.02,-1.083678622,-1.135809742
-1.021,-1.084739235,-1.136921886
-1.022,-1.085799844,-1.138034027
-1.023,-1.086860449,-1.139146165
-1.024,-1.087921052,-1.1402583
-1.025,-1.088981652,-1.141370431
-1.026,-1.090042248,-1.142482559
-1.027,-1.091102841,-1.143594684
-1.028,-1.092163431,-1.144706805
-1.029,-1.093224018,-1.145818923
-1.03,-1.094284602,-1.146931037
-1.031,-1.095345182,-1.148043149
-1.032,-1.09640576,-1.149155257
-1.033,-1.097466334,-1.150267361
-1.034,-1.098526905,-1.151379463
-1.035,-1.099587473,-1.152491561
-1.036,-1.100648038,-1.153603656
-1.037,-1.101708599,-1.154715747
-1.038,-1.102769158,-1.155827835
-1.039,-1.103829713,-1.15693992
-1.04,-1.104890265,-1.158052001
-1.041,-1.105950814,-1.159164079
-1.042,-1.107011359,-1.160276154
-1.043,-1.108071902,-1.161388225
-1.044,-1.109132441,-1.162500293
-1.045,-1.110192977,-1.163612358
-1.046,-1.11125351,-1.16472442
-1.047,-1.11231404,-1.165836478
-1.048,-1.113374567,-1.166948532
-1.049,-1.11443509,-1.168060584
-1.05,-1.115495611,-1.169172632
-1.051,-1.116556128,-1.170284677
-1.052,-1.117616642,-1.171396718
-1.053,-1.118677153,-1.172508757
-1.054,-1.11973766,-1.173620791
-1.055,-1.120798165,-1.174732823
-1.056,-1.121858666,-1.175844851
-1.057,-1.122919164,-1.176956876
-1.058,-1.123979659,-1.178068898
-1.059,-1.125040151,-1.179180916
-1.06,-1.12610064,-1.180292931
-1.061,-1.127161125,-1.181404942
-1.062,-1.128221607,-1.182516951
-1.063,-1.129282086,-1.183628956
-1.064,-1.130342562,-1.184740957
-1.065,-1.131403035,-1.185852956
-1.066,-1.132463505,-1.186964951
-1.067,-1.133523971,-1.188076942
-1.068,-1.134584434,-1.18918893
-1.069,-1.135644894,-1.190300915
-1.07,-1.136705351,-1.191412897
-1.071,-1.137765791,-1.19252487
-1.072,-1.138826241,-1.193636844
-1.073,-1.139886689,-1.194748816
-1.074,-1.140947133,-1.195860784
-1.075,-1.142007574,-1.196972749
-1.076,-1.143068011,-1.198084711
-1.077,-1.144128446,-1.199196669
-1.078,-1.145188877,-1.200308624
-1.079,-1.146249306,-1.201420575
-1.08,-1.147309731,-1.202532523
-1.081,-1.148370153,-1.203644468
-1.082,-1.149430572,-1.204756409
-1.083,-1.150490987,-1.205868347
-1.084,-1.1515514,-1.206980282
-1.085,-1.152611809,-1.208092213
-1.086,-1.153672215,-1.209204141
-1.087,-1.154732618,-1.210316066
-1.088,-1.155793018,-1.211427987
-1.089,-1.156853414,-1.212539905
-1.09,-1.157913807,-1.21365182
-1.091,-1.158974198,-1.214763731
-1.092,-1.160034585,-1.215875639
-1.093,-1.161094968,-1.216987544
-1.094,-1.162155349,-1.218099446
-1.095,-1.163215726,-1.219211344
-1.096,-1.164276101,-1.220323238
-1.097,-1.165336472,-1.22143513
-1.098,-1.166396839,-1.222547018
-1.099,-1.167457204,-1.223658902
-1.1,-1.168517565,-1.224770784
-1.101,-1.169577924,-1.225882662
-1.102,-1.170638279,-1.226994537
-1.103,-1.171698631,-1.228106408
-1.104,-1.172758979,-1.229218276
-1.105,-1.173819325,-1.230330141
-1.106,-1.174879667,-1.231442002
-1.107,-1.175940006,-1.23255386
-1.108,-1.177000342,-1.233665715
-1.109,-1.178060675,-1.234777566
-1.11,-1.179121004,-1.235889414
-1.111,-1.18018133,-1.237001259
-1.112,-1.181241653,-1.238113101
-1.113,-1.182301973,-1.239224939
-1.114,-1.18336229,-1.240336773
-1.115,-1.184422604,-1.241448605
-1.116,-1.185482914,-1.242560433
-1.117,-1.186543221,-1.243672257
-1.118,-1.187603525,-1.244784079
-1.119,-1.188663826,-1.245895897
-1.12,-1.189724123,-1.247007711
-1.121,-1.190784418,-1.248119523
-1.122,-1.191844709,-1.249231331
-1.123,-1.192904997,-1.250343135
-1.124,-1.193965282,-1.251454937
-1.125,-1.195025563,-1.252566735
-1.126,-1.196085842,-1.253678529
-1.127,-1.197146117,-1.254790321
-1.128,-1.198206389,-1.255902108
-1.129,-1.199266658,-1.257013893
-1.13,-1.200326923,-1.258125674
-1.131,-1.201387186,-1.259237452
-1.132,-1.202447445,-1.260349227
-1.133,-1.203507701,-1.261460998
-1.134,-1.204567954,-1.262572765
-1.135,-1.205628204,-1.26368453
-1.136,-1.20668845,-1.264796291
-1.137,-1.207748693,-1.265908049
-1.138,-1.208808933,-1.267019803
-1.139,-1.20986917,-1.268131554
-1.14,-1.210929404,-1.269243302
-1.141,-1.211989635,-1.270355046
-1.142,-1.213049862,-1.271466787
-1.143,-1.214110086,-1.272578525
-1.144,-1.215170307,-1.273690259
-1.145,-1.216230525,-1.27480199
-1.146,-1.217290739,-1.275913718
-1.147,-1.218350951,-1.277025442
-1.148,-1.219411159,-1.278137163
-1.149,-1.220471364,-1.27924888
-1.15,-1.221531565,-1.280360594
-1.151,-1.222591764,-1.281472305
-1.152,-1.223651959,-1.282584013
-1.153,-1.224712151,-1.283695717
-1.154,-1.22577234,-1.284807418
-1.155,-1.226832526,-1.285919115
-1.156,-1.227892709,-1.287030809
-1.157,-1.228952888,-1.2881425
-1.158,-1.230013064,-1.289254187
-1.159,-1.231073237,-1.290365871
-1.16,-1.232133407,-1.291477551
-1.161,-1.233193574,-1.292589229
-1.162,-1.234253737,-1.293700903
-1.163,-1.235313897,-1.294812573
-1.164,-1.236374054,-1.29592424
-1.165,-1.237434208,-1.297035904
-1.166,-1.238494358,-1.298147565
-1.167,-1.239554506,-1.299259222
-1.168,-1.24061465,-1.300370875
-1.169,-1.241674791,-1.301482526
-1.17,-1.242734929,-1.302594173
-1.171,-1.243795063,-1.303705816
-1.172,-1.244855194,-1.304817457
-1.173,-1.245915323,-1.305929094
-1.174,-1.246975447,-1.307040727
-1.175,-1.248035569,-1.308152357
-1.176,-1.249095688,-1.309263984
-1.177,-1.250155803,-1.310375608
-1.178,-1.251215915,-1.311487228
-1.179,-1.252276024,-1.312598845
-1.18,-1.25333613,-1.313710458
-1.181,-1.254396232,-1.314822068
-1.182,-1.255456331,-1.315933675
-1.183,-1.256516428,-1.317045278
-1.184,-1.25757652,-1.318156878
-1.185,-1.25863661,-1.319268475
-1.186,-1.259696696,-1.320380068
-1.187,-1.26075678,-1.321491658
-1.188,-1.26181686,-1.322603244
-1.189,-1.262876937,-1.323714828
-1.19,-1.26393701,-1.324826407
-1.191,-1.264997081,-1.325937984
-1.192,-1.266057148,-1.327049557
-1.193,-1.267117212,-1.328161127
-1.194,-1.268177272,-1.329272693
-1.195,-1.26923733,-1.330384256
-1.196,-1.270297384,-1.331495815
-1.197,-1.271357436,-1.332607372
-1.198,-1.272417483,-1.333718925
-1.199,-1.273477528,-1.334830474
-1.2,-1.27453757,-1.33594202
-1.201,-1.275597608,-1.337053563
-1.202,-1.276657643,-1.338165102
-1.203,-1.277717675,-1.339276638
-1.204,-1.278777704,-1.340388171
-1.205,-1.279837729,-1.3414997
-1.206,-1.280897751,-1.342611226
-1.207,-1.28195777,-1.343722749
-1.208,-1.283017786,-1.344834268
-1.209,-1.284077799,-1.345945784
-1.21,-1.285137808,-1.347057296
-1.211,-1.286197814,-1.348168805
-1.212,-1.287257817,-1.349280311
-1.213,-1.288317817,-1.350391813
-1.214,-1.289377813,-1.351503312
-1.215,-1.290437807,-1.352614808
-1.216,-1.291497797,-1.3537263
-1.217,-1.292557784,-1.354837789
-1.218,-1.293617767,-1.355949274
-1.219,-1.294677748,-1.357060756
-1.22,-1.295737725,-1.358172235
-1.221,-1.296797699,-1.35928371
-1.222,-1.29785767,-1.360395182
-1.223,-1.298917637,-1.361506651
-1.224,-1.299977601,-1.362618116
-1.225,-1.301037563,-1.363729578
-1.226,-1.30209752,-1.364841036
-1.227,-1.303157475,-1.365952492
-1.228,-1.304217427,-1.367063943
-1.229,-1.305277375,-1.368175392
-1.23,-1.30633732,-1.369286837
-1.231,-1.307397262,-1.370398278
-1.232,-1.3084572,-1.371509716
-1.233,-1.309517136,-1.372621151
-1.234,-1.310577068,-1.373732583
-1.235,-1.311636997,-1.374844011
-1.236,-1.312696922,-1.375955435
-1.237,-1.313756845,-1.377066857
-1.238,-1.314816764,-1.378178275
-1.239,-1.31587668,-1.379289689
-1.24,-1.316936593,-1.3804011
-1.241,-1.317996503,-1.381512508
-1.242,-1.319056409,-1.382623913
-1.243,-1.320116312,-1.383735314
-1.244,-1.321176212,-1.384846711
-1.245,-1.322236109,-1.385958106
-1.246,-1.323296002,-1.387069497
-1.247,-1.324355893,-1.388180884
-1.248,-1.32541578,-1.389292268
-1.249,-1.326475663,-1.390403649
-1.25,-1.327535544,-1.391515026
-1.251,-1.328595421,-1.392626401
-1.252,-1.329655295,-1.393737771
-1.253,-1.330715166,-1.394849138
-1.254,-1.331775034,-1.395960502
-1.255,-1.332834898,-1.397071863
-1.256,-1.33389476,-1.39818322
-1.257,-1.334954618,-1.399294574
-1.258,-1.336014472,-1.400405924
-1.259,-1.337074324,-1.401517271
-1.26,-1.338134172,-1.402628614
-1.261,-1.339194017,-1.403739954
-1.262,-1.340253859,-1.404851291
-1.263,-1.341313698,-1.405962625
-1.264,-1.342373533,-1.407073955
-1.265,-1.343433365,-1.408185281
-1.266,-1.344493194,-1.409296605
-1.267,-1.34555302,-1.410407924
-1.268,-1.346612843,-1.411519241
-1.269,-1.347672662,-1.412630554
-1.27,-1.348732478,-1.413741864
-1.271,-1.349792291,-1.41485317
-1.272,-1.3508521,-1.415964473
-1.273,-1.351911907,-1.417075772
-1.274,-1.35297171,-1.418187069
-1.275,-1.354031509,-1.419298361
-1.276,-1.355091306,-1.420409651
-1.277,-1.3561511,-1.421520937
-1.278,-1.35721089,-1.422632219
-1.279,-1.358270677,-1.423743498
-1.28,-1.35933046,-1.424854774
-1.281,-1.360390241,-1.425966047
-1.282,-1.361450018,-1.427077316
-1.283,-1.362509792,-1.428188581
-1.284,-1.363569563,-1.429299844
-1.285,-1.36462933,-1.430411102
-1.286,-1.365689095,-1.431522358
-1.287,-1.366748856,-1.43263361
-1.288,-1.367808614,-1.433744859
-1.289,-1.368868368,-1.434856104
-1.29,-1.369928119,-1.435967346
-1.291,-1.370987868,-1.437078584
-1.292,-1.372047612,-1.438189819
-1.293,-1.373107354,-1.439301051
-1.294,-1.374167093,-1.44041228
-1.295,-1.375226828,-1.441523504
-1.296,-1.37628656,-1.442634726
-1.297,-1.377346288,-1.443745944
-1.298,-1.378406014,-1.444857159
-1.299,-1.379465736,-1.44596837
-1.3,-1.380525455,-1.447079578
-1.301,-1.381585171,-1.448190783
-1.302,-1.382644883,-1.449301984
-1.303,-1.383704593,-1.450413182
-1.304,-1.384764299,-1.451524376
-1.305,-1.385824001,-1.452635567
-1.306,-1.386883701,-1.453746755
-1.307,-1.387943397,-1.454857939
-1.308,-1.38900309,-1.455969119
-1.309,-1.39006278,-1.457080297
-1.31,-1.391122467,-1.458191471
-1.311,-1.39218215,-1.459302641
-1.312,-1.39324183,-1.460413809
-1.313,-1.394301507,-1.461524972
-1.314,-1.395361181,-1.462636133
-1.315,-1.396420851,-1.46374729
-1.316,-1.397480518,-1.464858443
-1.317,-1.398540182,-1.465969594
-1.318,-1.399599843,-1.46708074
-1.319,-1.4006595,-1.468191884
-1.32,-1.401719154,-1.469303024
-1.321,-1.402778805,-1.47041416
-1.322,-1.403838453,-1.471525293
-1.323,-1.404898097,-1.472636423
-1.324,-1.405957738,-1.47374755
-1.325,-1.407017376,-1.474858673
-1.326,-1.408077011,-1.475969792
-1.327,-1.409136643,-1.477080908
-1.328,-1.410196271,-1.478192021
-1.329,-1.411255896,-1.47930313
-1.33,-1.412315517,-1.480414236
-1.331,-1.413375136,-1.481525339
-1.332,-1.414434751,-1.482636438
-1.333,-1.415494363,-1.483747534
-1.334,-1.416553972,-1.484858626
-1.335,-1.417613577,-1.485969715
-1.336,-1.418673179,-1.487080801
-1.337,-1.419732778,-1.488191883
-1.338,-1.420792374,-1.489302961
-1.339,-1.421851967,-1.490414037
-1.34,-1.422911556,-1.491525109
-1.341,-1.423971142,-1.492636177
-1.342,-1.425030725,-1.493747242
-1.343,-1.426090304,-1.494858304
-1.344,-1.42714988,-1.495969362
-1.345,-1.428209453,-1.497080417
-1.346,-1.429269023,-1.498191468
-1.347,-1.430328589,-1.499302516
-1.348,-1.431388153,-1.500413561
-1.349,-1.432447713,-1.501524602
-1.35,-1.433507269,-1.50263564
-1.351,-1.434566823,-1.503746674
-1.352,-1.435626373,-1.504857705
-1.353,-1.43668592,-1.505968733
-1.354,-1.437745464,-1.507079757
-1.355,-1.438805004,-1.508190778
-1.356,-1.439864541,-1.509301795
-1.357,-1.440924075,-1.510412809
-1.358,-1.441983606,-1.51152382
-1.359,-1.443043134,-1.512634827
-1.36,-1.444102658,-1.513745831
-1.361,-1.445162179,-1.514856831
-1.362,-1.446221696,-1.515967828
-1.363,-1.447281211,-1.517078821
-1.364,-1.448340722,-1.518189811
-1.365,-1.44940023,-1.519300798
-1.366,-1.450459735,-1.520411781
-1.367,-1.451519236,-1.521522761
-1.368,-1.452578734,-1.522633737
-1.369,-1.453638229,-1.52374471
-1.37,-1.454697721,-1.52485568
-1.371,-1.455757209,-1.525966646
-1.372,-1.456816694,-1.527077609
